Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-05-01,18956.23
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-06-01,17025.36
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-07-01,18246.37
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-08-01,20605.3
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-09-01,21777.29
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-10-01,24699.91
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-11-01,26407.9
0 Wickman Rd-Near Fordhs,35000551,Other - Public Services,1,2024-12-01,28287.48
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-01-01,10434.34
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-02-01,8735.37
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-03-01,8301.88
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-04-01,6330.82
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-05-01,3579.81
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-06-01,1889.87
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-07-01,1340.95
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-08-01,1472.24
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-09-01,2004.1299999999999
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-10-01,4539.02
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-11-01,7510.83
Warden Ave Storm PS,35000548,Other - Public Services,462,2024-12-01,10669.42
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-01-01,70865.01
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-02-01,61854.159999999996
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-03-01,61243.26
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-04-01,50072.09
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-05-01,41869.92
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-06-01,39021.58
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-07-01,42610.64
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-08-01,42826.75
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-09-01,47961.41
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-10-01,57119.65
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-11-01,64145.06
0 Don Valley Pkwy,35000549,Other - Public Services,1,2024-12-01,66325.01
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-01-01,1084.79
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-02-01,1035.57
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-03-01,1088.1
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-04-01,1042.32
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-05-01,1046.35
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-06-01,887.95
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-07-01,845.5
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-08-01,864.92
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-09-01,844.23
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-10-01,931.56
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-11-01,971.7799999999999
North Queen St Storm Pumping Station,35000546,Other - Public Services,676,2024-12-01,979.15
Roxborough Parkette,35000547,Other - Public Services,304,2024-01-01,3009.23
Roxborough Parkette,35000547,Other - Public Services,304,2024-02-01,2597.23
Roxborough Parkette,35000547,Other - Public Services,304,2024-03-01,2655.23
Roxborough Parkette,35000547,Other - Public Services,304,2024-04-01,2622.08
Roxborough Parkette,35000547,Other - Public Services,304,2024-05-01,1604.18
Roxborough Parkette,35000547,Other - Public Services,304,2024-06-01,582.68
Roxborough Parkette,35000547,Other - Public Services,304,2024-07-01,368.88
Roxborough Parkette,35000547,Other - Public Services,304,2024-08-01,353.19
Roxborough Parkette,35000547,Other - Public Services,304,2024-09-01,373.54
Roxborough Parkette,35000547,Other - Public Services,304,2024-10-01,413.86
Roxborough Parkette,35000547,Other - Public Services,304,2024-11-01,458.54
Roxborough Parkette,35000547,Other - Public Services,304,2024-12-01,770.29
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-01-01,4754.27
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-02-01,3938.2200000000003
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-03-01,3763.59
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-04-01,2917.17
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-05-01,1812.16
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-06-01,1105.99
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-07-01,792.0
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-08-01,797.3
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-09-01,789.81
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-10-01,1422.01
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-11-01,3057.13
Islington Storm Pumping Station,35000544,Other - Public Services,450,2024-12-01,5727.64
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-01-01,2376.19
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-02-01,2329.28
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-03-01,2810.48
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-04-01,4256.18
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-05-01,3051.66
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-06-01,1679.34
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-07-01,1963.5
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-08-01,1948.59
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-09-01,1586.42
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-10-01,1964.89
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-11-01,1871.23
Kenilworth Tank Storm Pumping Station,35000545,Other - Public Services,78,2024-12-01,2302.74
195 Glen Park Ave,35000559,Other - Public Services,1,2024-01-01,17131.53
195 Glen Park Ave,35000559,Other - Public Services,1,2024-02-01,14189.4
195 Glen Park Ave,35000559,Other - Public Services,1,2024-03-01,13352.06
195 Glen Park Ave,35000559,Other - Public Services,1,2024-04-01,10999.65
195 Glen Park Ave,35000559,Other - Public Services,1,2024-05-01,9612.97
195 Glen Park Ave,35000559,Other - Public Services,1,2024-06-01,8118.75
195 Glen Park Ave,35000559,Other - Public Services,1,2024-07-01,7419.09
195 Glen Park Ave,35000559,Other - Public Services,1,2024-08-01,8053.23
195 Glen Park Ave,35000559,Other - Public Services,1,2024-09-01,8755.23
195 Glen Park Ave,35000559,Other - Public Services,1,2024-10-01,9412.18
195 Glen Park Ave,35000559,Other - Public Services,1,2024-11-01,8758.59
195 Glen Park Ave,35000559,Other - Public Services,1,2024-12-01,10892.29
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-01-01,36512.59
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-02-01,30749.809999999998
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-03-01,28843.55
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-04-01,23876.88
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-05-01,20944.8
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-06-01,19213.97
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-07-01,20016.88
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-08-01,21556.43
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-09-01,22766.62
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-10-01,26790.19
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-11-01,28239.01
1230 Eglinton Ave E,35000556,Other - Public Services,1,2024-12-01,29985.64
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-01-01,20475.77
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-02-01,15929.66
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-03-01,14910.87
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-04-01,11575.3
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-05-01,11384.05
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-06-01,8865.85
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-07-01,10602.19
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-08-01,11697.83
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-09-01,14021.46
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-10-01,16057.58
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-11-01,16010.560000000001
1585 Lake Shore Blvd W,35000557,Other - Public Services,1,2024-12-01,17062.21
1161 York Mills Rd,35000554,Other - Public Services,1,2024-01-01,28765.74
1161 York Mills Rd,35000554,Other - Public Services,1,2024-02-01,23527.67
1161 York Mills Rd,35000554,Other - Public Services,1,2024-03-01,21817.12
1161 York Mills Rd,35000554,Other - Public Services,1,2024-04-01,17102.6
1161 York Mills Rd,35000554,Other - Public Services,1,2024-05-01,15366.22
1161 York Mills Rd,35000554,Other - Public Services,1,2024-06-01,13529.06
1161 York Mills Rd,35000554,Other - Public Services,1,2024-07-01,13241.82
1161 York Mills Rd,35000554,Other - Public Services,1,2024-08-01,15338.83
1161 York Mills Rd,35000554,Other - Public Services,1,2024-09-01,16784.96
1161 York Mills Rd,35000554,Other - Public Services,1,2024-10-01,19209.93
1161 York Mills Rd,35000554,Other - Public Services,1,2024-11-01,20752.59
1161 York Mills Rd,35000554,Other - Public Services,1,2024-12-01,22328.92
1 Simcoe St,35000552,Other - Public Services,1,2024-01-01,54544.34
1 Simcoe St,35000552,Other - Public Services,1,2024-02-01,49251.95
1 Simcoe St,35000552,Other - Public Services,1,2024-03-01,52523.93
1 Simcoe St,35000552,Other - Public Services,1,2024-04-01,49083.42
1 Simcoe St,35000552,Other - Public Services,1,2024-05-01,51292.98
1 Simcoe St,35000552,Other - Public Services,1,2024-06-01,47145.0
1 Simcoe St,35000552,Other - Public Services,1,2024-07-01,47450.47
1 Simcoe St,35000552,Other - Public Services,1,2024-08-01,46135.77
1 Simcoe St,35000552,Other - Public Services,1,2024-09-01,43662.78
1 Simcoe St,35000552,Other - Public Services,1,2024-10-01,45060.59
1 Simcoe St,35000552,Other - Public Services,1,2024-11-01,43293.12
1 Simcoe St,35000552,Other - Public Services,1,2024-12-01,43495.34
100 St Lawrence St,35000553,Other - Public Services,1,2024-01-01,28396.6
100 St Lawrence St,35000553,Other - Public Services,1,2024-02-01,22657.24
100 St Lawrence St,35000553,Other - Public Services,1,2024-03-01,21673.29
100 St Lawrence St,35000553,Other - Public Services,1,2024-04-01,18550.8
100 St Lawrence St,35000553,Other - Public Services,1,2024-05-01,15857.02
100 St Lawrence St,35000553,Other - Public Services,1,2024-06-01,14086.92
100 St Lawrence St,35000553,Other - Public Services,1,2024-07-01,14922.67
100 St Lawrence St,35000553,Other - Public Services,1,2024-08-01,18061.82
100 St Lawrence St,35000553,Other - Public Services,1,2024-09-01,23551.75
100 St Lawrence St,35000553,Other - Public Services,1,2024-10-01,27624.95
100 St Lawrence St,35000553,Other - Public Services,1,2024-11-01,29690.85
100 St Lawrence St,35000553,Other - Public Services,1,2024-12-01,32715.089999999997
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-01-01,212.32
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-02-01,192.59
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-03-01,186.71
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-04-01,165.41
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-05-01,149.66
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-06-01,133.38
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-07-01,127.01000000000002
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-08-01,126.24
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-09-01,120.14000000000001
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-10-01,128.19
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-11-01,138.44
155 Harbour Street De-Icing Pump,35000599,Other - Public Services,1,2024-12-01,179.16
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-01-01,215308.3
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-02-01,187667.02
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-03-01,190553.02
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-04-01,171756.13
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-05-01,149693.21
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-06-01,19408.75
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-07-01,154998.73
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-08-01,136616.74
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-09-01,132545.27
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-10-01,169424.85
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-11-01,159139.13
Scarborough Transfer Station,35000596,Other - Public Services,96595,2024-12-01,189973.64
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-01-01,85988.28
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-02-01,74471.87
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-03-01,70513.16
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-04-01,64024.59
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-05-01,44811.9
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-06-01,42545.71
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-07-01,48009.29
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-08-01,47336.16
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-09-01,42909.83
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-10-01,52883.51
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-11-01,58054.98
Victoria Park Transfer Station,35000597,Other - Public Services,83959,2024-12-01,83322.88
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-01-01,163327.59
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-02-01,165105.25
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-03-01,150096.67
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-04-01,153406.17
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-05-01,95751.21
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-06-01,356382.18
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-07-01,358741.77
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-08-01,370650.5
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-09-01,348766.76
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-10-01,414519.2
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-11-01,306678.77
Dufferin Transfer Station,35000594,Other - Public Services,120663,2024-12-01,415118.42
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-01-01,129019.48
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-02-01,111203.99
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-03-01,100751.46
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-04-01,78703.11
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-05-01,59688.01
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-06-01,54552.52
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-07-01,59058.67
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-08-01,59114.36
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-09-01,60373.51
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-10-01,76769.96
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-11-01,99997.34
Ingram Drive Transfer Station,35000595,Other - Public Services,112268,2024-12-01,113478.1
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-01-01,107830.82
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-02-01,97135.68
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-03-01,96708.05
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-04-01,85114.4
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-05-01,74523.97
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-06-01,41860.93
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-07-01,43707.31
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-08-01,43143.39
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-09-01,38848.08
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-10-01,68218.22
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-11-01,85012.01
Commissioners St Transfer Stn,35000592,Other - Public Services,76424,2024-12-01,107050.02
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-01-01,980055.2
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-02-01,888088.03
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-03-01,865381.75
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-04-01,799023.23
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-05-01,699829.43
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-06-01,599648.81
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-07-01,745695.64
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-08-01,743684.35
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-09-01,788846.22
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-10-01,843161.57
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-11-01,955941.47
Disco Road Transfer Station,35000593,Other - Public Services,57049,2024-12-01,1073763.16
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-01-01,328.52
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-02-01,465.55999999999995
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-03-01,587.58
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-04-01,516.06
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-05-01,520.3
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-06-01,512.49
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-07-01,549.13
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-08-01,589.97
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-09-01,560.39
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-10-01,180.46
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-11-01,0.0
4423 Eglinton Ave W,35000606,Other - Public Services,1,2024-12-01,0.0
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-01-01,806.4
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-02-01,654.9
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-03-01,639.56
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-04-01,576.36
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-05-01,550.56
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-06-01,522.27
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-07-01,557.99
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-08-01,597.89
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-09-01,538.51
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-10-01,172.67
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-11-01,0.0
4445 Eglinton Ave W,35000607,Other - Public Services,1,2024-12-01,0.0
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-01-01,831.38
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-02-01,687.74
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-03-01,687.34
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-04-01,640.82
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-05-01,632.64
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-06-01,607.02
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-07-01,647.55
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-08-01,687.67
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-09-01,624.21
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-10-01,181.44
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-11-01,0.0
4201 Eglinton Ave W,35000604,Other - Public Services,1,2024-12-01,0.0
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-01-01,716.72
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-02-01,608.42
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-03-01,611.63
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-04-01,567.65
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-05-01,614.37
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-06-01,616.49
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-07-01,642.78
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-08-01,640.62
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-09-01,568.91
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-10-01,211.46
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-11-01,20.66
4421 Eglinton Ave W,35000605,Other - Public Services,1,2024-12-01,1.03
3 Morningview Trail,35000602,Other - Public Services,1,2024-01-01,22.74
3 Morningview Trail,35000602,Other - Public Services,1,2024-02-01,19.69
3 Morningview Trail,35000602,Other - Public Services,1,2024-03-01,18.33
3 Morningview Trail,35000602,Other - Public Services,1,2024-04-01,14.59
3 Morningview Trail,35000602,Other - Public Services,1,2024-05-01,13.2
3 Morningview Trail,35000602,Other - Public Services,1,2024-06-01,11.93
3 Morningview Trail,35000602,Other - Public Services,1,2024-07-01,24.53
3 Morningview Trail,35000602,Other - Public Services,1,2024-08-01,39.45
3 Morningview Trail,35000602,Other - Public Services,1,2024-09-01,15.63
3 Morningview Trail,35000602,Other - Public Services,1,2024-10-01,18.95
3 Morningview Trail,35000602,Other - Public Services,1,2024-11-01,20.73
3 Morningview Trail,35000602,Other - Public Services,1,2024-12-01,20.73
Street Lighting East York,35000582,Other - Public Services,1,2024-01-01,498361.37
Street Lighting East York,35000582,Other - Public Services,1,2024-02-01,434992.14
Street Lighting East York,35000582,Other - Public Services,1,2024-03-01,430695.93
Street Lighting East York,35000582,Other - Public Services,1,2024-04-01,352134.2
Street Lighting East York,35000582,Other - Public Services,1,2024-05-01,294452.09
Street Lighting East York,35000582,Other - Public Services,1,2024-06-01,274420.97
Street Lighting East York,35000582,Other - Public Services,1,2024-07-01,299661.26
Street Lighting East York,35000582,Other - Public Services,1,2024-08-01,301181.04
Street Lighting East York,35000582,Other - Public Services,1,2024-09-01,337290.76
Street Lighting East York,35000582,Other - Public Services,1,2024-10-01,401696.45
Street Lighting East York,35000582,Other - Public Services,1,2024-11-01,451102.96
Street Lighting East York,35000582,Other - Public Services,1,2024-12-01,461256.52
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-01-01,2044581.58
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-02-01,1785037.26
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-03-01,1767781.75
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-04-01,1445709.71
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-05-01,1209303.26
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-06-01,1127092.86
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-07-01,1230761.43
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-08-01,1239262.4
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-09-01,1387679.23
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-10-01,1650395.06
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-11-01,1852415.66
Street Lighting Etobicoke,35000583,Other - Public Services,1,2024-12-01,18409118.56
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-01-01,499.30999999999995
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-02-01,407.16
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-03-01,365.76
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-04-01,306.81
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-05-01,272.85
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-06-01,209.81
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-07-01,201.13
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-08-01,230.97
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-09-01,249.77
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-10-01,293.02
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-11-01,314.31
Sidney Belsey Cres,35000580,Other - Public Services,1,2024-12-01,336.92
St James Town,35000581,Other - Public Services,1,2024-01-01,163.23
St James Town,35000581,Other - Public Services,1,2024-02-01,135.82
St James Town,35000581,Other - Public Services,1,2024-03-01,122.36
St James Town,35000581,Other - Public Services,1,2024-04-01,103.35
St James Town,35000581,Other - Public Services,1,2024-05-01,89.5
St James Town,35000581,Other - Public Services,1,2024-06-01,73.49
St James Town,35000581,Other - Public Services,1,2024-07-01,67.67
St James Town,35000581,Other - Public Services,1,2024-08-01,70.97
St James Town,35000581,Other - Public Services,1,2024-09-01,78.3
St James Town,35000581,Other - Public Services,1,2024-10-01,91.62
St James Town,35000581,Other - Public Services,1,2024-11-01,94.74
St James Town,35000581,Other - Public Services,1,2024-12-01,107.31
Nyctophilia,35000579,Other - Public Services,1,2024-01-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-02-01,56.72
Nyctophilia,35000579,Other - Public Services,1,2024-03-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-04-01,58.68
Nyctophilia,35000579,Other - Public Services,1,2024-05-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-06-01,58.68
Nyctophilia,35000579,Other - Public Services,1,2024-07-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-08-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-09-01,58.68
Nyctophilia,35000579,Other - Public Services,1,2024-10-01,60.64
Nyctophilia,35000579,Other - Public Services,1,2024-11-01,58.68
Nyctophilia,35000579,Other - Public Services,1,2024-12-01,60.64
BlueGold Variation,35000576,Other - Public Services,1,2024-01-01,602.54
BlueGold Variation,35000576,Other - Public Services,1,2024-02-01,452.28
BlueGold Variation,35000576,Other - Public Services,1,2024-03-01,444.86
BlueGold Variation,35000576,Other - Public Services,1,2024-04-01,417.86
BlueGold Variation,35000576,Other - Public Services,1,2024-05-01,393.53
BlueGold Variation,35000576,Other - Public Services,1,2024-06-01,382.46
BlueGold Variation,35000576,Other - Public Services,1,2024-07-01,304.26
BlueGold Variation,35000576,Other - Public Services,1,2024-08-01,284.17
