Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
Historic Fort York,34999277,Recreation & Community,22819,2024-10-01,1632.83
Historic Fort York,34999277,Recreation & Community,22819,2024-11-01,3122.83
Historic Fort York,34999277,Recreation & Community,22819,2024-12-01,5359.2
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-01-01,2497.62
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-02-01,2429.23
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-03-01,1934.48
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-04-01,457.67
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-05-01,1994.3900000000003
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-06-01,1930.3400000000001
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-07-01,1995.6599999999999
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-08-01,1995.29
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-09-01,1930.0600000000002
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-10-01,1969.09
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-11-01,2771.43
Fort York Visitor Centre,34999274,Recreation & Community,123946,2024-12-01,6733.33
Edwards Gardens,34999273,Recreation & Community,10021,2024-01-01,7670.14
Edwards Gardens,34999273,Recreation & Community,10021,2024-02-01,6189.18
Edwards Gardens,34999273,Recreation & Community,10021,2024-03-01,6056.94
Edwards Gardens,34999273,Recreation & Community,10021,2024-04-01,2515.06
Edwards Gardens,34999273,Recreation & Community,10021,2024-05-01,579.97
Edwards Gardens,34999273,Recreation & Community,10021,2024-06-01,1470.06
Edwards Gardens,34999273,Recreation & Community,10021,2024-07-01,2283.46
Edwards Gardens,34999273,Recreation & Community,10021,2024-08-01,1211.22
Edwards Gardens,34999273,Recreation & Community,10021,2024-09-01,1086.02
Edwards Gardens,34999273,Recreation & Community,10021,2024-10-01,2102.3
Edwards Gardens,34999273,Recreation & Community,10021,2024-11-01,4897.67
Edwards Gardens,34999273,Recreation & Community,10021,2024-12-01,7291.32
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-01-01,19827.37037037037
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-02-01,15068.362962962965
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-03-01,13805.53103448276
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-04-01,9762.291187739464
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-05-01,13801.777777777777
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-06-01,12892.0
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-07-01,16728.0
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-08-01,14807.0
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-09-01,17254.285714285714
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-10-01,12587.526785714286
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-11-01,13730.7875
Ethennonnhawahstihnen’ CRC & Library,37103960,Recreation & Community,218400,2024-12-01,14840.733333333335
Kew Gardens Park,34999831,Other-Public Services,197,2024-01-01,3715.2
Kew Gardens Park,34999831,Other-Public Services,197,2024-02-01,3923.4700000000003
Kew Gardens Park,34999831,Other-Public Services,197,2024-03-01,2155.31
Kew Gardens Park,34999831,Other-Public Services,197,2024-04-01,1781.59
Kew Gardens Park,34999831,Other-Public Services,197,2024-05-01,950.71
Kew Gardens Park,34999831,Other-Public Services,197,2024-06-01,1434.96
Kew Gardens Park,34999831,Other-Public Services,197,2024-07-01,956.27
Kew Gardens Park,34999831,Other-Public Services,197,2024-08-01,969.62
Kew Gardens Park,34999831,Other-Public Services,197,2024-09-01,918.58
Kew Gardens Park,34999831,Other-Public Services,197,2024-10-01,1058.1
Kew Gardens Park,34999831,Other-Public Services,197,2024-11-01,2214.78
Kew Gardens Park,34999831,Other-Public Services,197,2024-12-01,3006.55
Keelesdale Park,34999826,Other-Public Services,198,2024-01-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-02-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-03-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-04-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-05-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-06-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-07-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-08-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-09-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-10-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-11-01,0.0
Keelesdale Park,34999826,Other-Public Services,198,2024-12-01,0.0
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-01-01,174.25
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-02-01,163.0
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-03-01,174.25
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-04-01,373.31
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-05-01,624.5
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-06-01,533.83
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-07-01,500.76
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-08-01,521.12
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-09-01,529.75
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-10-01,387.42
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-11-01,81.9
L'Amoreaux Sports Centre,34999839,Other-Public Services,205,2024-12-01,84.59
James Gardens,34999814,Other-Public Services,189,2024-01-01,1812.58
James Gardens,34999814,Other-Public Services,189,2024-02-01,1048.62
James Gardens,34999814,Other-Public Services,189,2024-03-01,1980.55
James Gardens,34999814,Other-Public Services,189,2024-04-01,1110.67
James Gardens,34999814,Other-Public Services,189,2024-05-01,277.72
James Gardens,34999814,Other-Public Services,189,2024-06-01,227.8
James Gardens,34999814,Other-Public Services,189,2024-07-01,229.62
James Gardens,34999814,Other-Public Services,189,2024-08-01,58.43
James Gardens,34999814,Other-Public Services,189,2024-09-01,7.2
James Gardens,34999814,Other-Public Services,189,2024-10-01,247.98
James Gardens,34999814,Other-Public Services,189,2024-11-01,475.64
James Gardens,34999814,Other-Public Services,189,2024-12-01,188.98
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-01-01,1470.99
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-02-01,950.3799999999999
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-03-01,910.46
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-04-01,545.77
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-05-01,290.27
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-06-01,108.28
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-07-01,153.27
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-08-01,129.26
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-09-01,127.68
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-10-01,182.65
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-11-01,469.1
Jack Layton Ferry Terminal,34999812,Other-Public Services,231,2024-12-01,1145.39
Jack Goodlad Park,34999811,Other-Public Services,190,2024-01-01,0.0
Jack Goodlad Park,34999811,Other-Public Services,190,2024-02-01,8.5
Jack Goodlad Park,34999811,Other-Public Services,190,2024-03-01,15.5
Jack Goodlad Park,34999811,Other-Public Services,190,2024-04-01,7.25
Jack Goodlad Park,34999811,Other-Public Services,190,2024-05-01,0.48999999999999994
Jack Goodlad Park,34999811,Other-Public Services,190,2024-06-01,0.25
Jack Goodlad Park,34999811,Other-Public Services,190,2024-07-01,0.0
Jack Goodlad Park,34999811,Other-Public Services,190,2024-08-01,17.18
Jack Goodlad Park,34999811,Other-Public Services,190,2024-09-01,39.66
Jack Goodlad Park,34999811,Other-Public Services,190,2024-10-01,138.35
Jack Goodlad Park,34999811,Other-Public Services,190,2024-11-01,336.65
Jack Goodlad Park,34999811,Other-Public Services,190,2024-12-01,471.14
Lithuania Park,34999858,Other-Public Services,212,2024-01-01,4.26
Lithuania Park,34999858,Other-Public Services,212,2024-02-01,3.65
Lithuania Park,34999858,Other-Public Services,212,2024-03-01,3.41
Lithuania Park,34999858,Other-Public Services,212,2024-04-01,1.8999999999999997
Lithuania Park,34999858,Other-Public Services,212,2024-05-01,0.7
Lithuania Park,34999858,Other-Public Services,212,2024-06-01,0.13
Lithuania Park,34999858,Other-Public Services,212,2024-07-01,0.0
Lithuania Park,34999858,Other-Public Services,212,2024-08-01,0.0
Lithuania Park,34999858,Other-Public Services,212,2024-09-01,0.0
Lithuania Park,34999858,Other-Public Services,212,2024-10-01,0.77
Lithuania Park,34999858,Other-Public Services,212,2024-11-01,0.23
Lithuania Park,34999858,Other-Public Services,212,2024-12-01,0.0
MacGregor Playground,34999867,Other-Public Services,233,2024-01-01,1238.56
MacGregor Playground,34999867,Other-Public Services,233,2024-02-01,866.16
MacGregor Playground,34999867,Other-Public Services,233,2024-03-01,862.63
MacGregor Playground,34999867,Other-Public Services,233,2024-04-01,650.7
MacGregor Playground,34999867,Other-Public Services,233,2024-05-01,139.86
MacGregor Playground,34999867,Other-Public Services,233,2024-06-01,13.94
MacGregor Playground,34999867,Other-Public Services,233,2024-07-01,5.68
MacGregor Playground,34999867,Other-Public Services,233,2024-08-01,42.01
MacGregor Playground,34999867,Other-Public Services,233,2024-09-01,67.07
MacGregor Playground,34999867,Other-Public Services,233,2024-10-01,342.13
MacGregor Playground,34999867,Other-Public Services,233,2024-11-01,547.06
MacGregor Playground,34999867,Other-Public Services,233,2024-12-01,1363.87
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-01-01,0.0
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-02-01,0.0
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-03-01,1.9700000000000002
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-04-01,17.28
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-05-01,479.68
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-06-01,994.7
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-07-01,652.74
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-08-01,1097.52
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-09-01,1510.88
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-10-01,1561.24
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-11-01,553.99
Lambton Kingsway Pool/Rink,34999844,Other-Public Services,207,2024-12-01,0.0
Leslie Grove Park,34999854,Other-Public Services,210,2024-01-01,534.99
Leslie Grove Park,34999854,Other-Public Services,210,2024-02-01,546.77
Leslie Grove Park,34999854,Other-Public Services,210,2024-03-01,374.92
Leslie Grove Park,34999854,Other-Public Services,210,2024-04-01,158.62
Leslie Grove Park,34999854,Other-Public Services,210,2024-05-01,43.98
Leslie Grove Park,34999854,Other-Public Services,210,2024-06-01,94.97
Leslie Grove Park,34999854,Other-Public Services,210,2024-07-01,1.5
Leslie Grove Park,34999854,Other-Public Services,210,2024-08-01,7.41
Leslie Grove Park,34999854,Other-Public Services,210,2024-09-01,18.92
Leslie Grove Park,34999854,Other-Public Services,210,2024-10-01,123.8
Leslie Grove Park,34999854,Other-Public Services,210,2024-11-01,257.96
Leslie Grove Park,34999854,Other-Public Services,210,2024-12-01,501.13999999999993
Leaside Park Pool,34999851,Other-Public Services,219,2024-01-01,1718.89
Leaside Park Pool,34999851,Other-Public Services,219,2024-02-01,1036.41
Leaside Park Pool,34999851,Other-Public Services,219,2024-03-01,1490.94
Leaside Park Pool,34999851,Other-Public Services,219,2024-04-01,765.9
Leaside Park Pool,34999851,Other-Public Services,219,2024-05-01,928.92
Leaside Park Pool,34999851,Other-Public Services,219,2024-06-01,153.87
Leaside Park Pool,34999851,Other-Public Services,219,2024-07-01,360.55
Leaside Park Pool,34999851,Other-Public Services,219,2024-08-01,202.03
Leaside Park Pool,34999851,Other-Public Services,219,2024-09-01,433.08
Leaside Park Pool,34999851,Other-Public Services,219,2024-10-01,580.29
Leaside Park Pool,34999851,Other-Public Services,219,2024-11-01,285.32
Leaside Park Pool,34999851,Other-Public Services,219,2024-12-01,716.35
Monarch Park Pool,34999895,Other-Public Services,242,2024-01-01,3304.97
Monarch Park Pool,34999895,Other-Public Services,242,2024-02-01,2520.18
Monarch Park Pool,34999895,Other-Public Services,242,2024-03-01,2296.62
Monarch Park Pool,34999895,Other-Public Services,242,2024-04-01,1781.65
Monarch Park Pool,34999895,Other-Public Services,242,2024-05-01,1522.47
Monarch Park Pool,34999895,Other-Public Services,242,2024-06-01,2727.95
Monarch Park Pool,34999895,Other-Public Services,242,2024-07-01,5810.96
Monarch Park Pool,34999895,Other-Public Services,242,2024-08-01,5810.96
Monarch Park Pool,34999895,Other-Public Services,242,2024-09-01,5634.31
Monarch Park Pool,34999895,Other-Public Services,242,2024-10-01,4823.18
Monarch Park Pool,34999895,Other-Public Services,242,2024-11-01,1244.38
Monarch Park Pool,34999895,Other-Public Services,242,2024-12-01,1791.1
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-01-01,903.89
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-02-01,846.0
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-03-01,904.32
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-04-01,875.08
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-05-01,1105.2
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-06-01,2545.44
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-07-01,896.15
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-08-01,896.02
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-09-01,867.82
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-10-01,896.15
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-11-01,867.02
Metro Square Eternal Flame,34999888,Other-Public Services,243,2024-12-01,896.08
Moorevale Park,34999898,Other-Public Services,240,2024-01-01,531.07
Moorevale Park,34999898,Other-Public Services,240,2024-02-01,652.87
Moorevale Park,34999898,Other-Public Services,240,2024-03-01,477.88
Moorevale Park,34999898,Other-Public Services,240,2024-04-01,379.38
Moorevale Park,34999898,Other-Public Services,240,2024-05-01,28.5
Moorevale Park,34999898,Other-Public Services,240,2024-06-01,0.0
Moorevale Park,34999898,Other-Public Services,240,2024-07-01,0.0
Moorevale Park,34999898,Other-Public Services,240,2024-08-01,0.0
Moorevale Park,34999898,Other-Public Services,240,2024-09-01,2.59
Moorevale Park,34999898,Other-Public Services,240,2024-10-01,46.41
Moorevale Park,34999898,Other-Public Services,240,2024-11-01,299.36
Moorevale Park,34999898,Other-Public Services,240,2024-12-01,670.59
Maryvale Park,34999879,Other-Public Services,226,2024-01-01,254.74999999999997
Maryvale Park,34999879,Other-Public Services,226,2024-02-01,408.28
Maryvale Park,34999879,Other-Public Services,226,2024-03-01,199.03
Maryvale Park,34999879,Other-Public Services,226,2024-04-01,3.19
Maryvale Park,34999879,Other-Public Services,226,2024-05-01,42.33
Maryvale Park,34999879,Other-Public Services,226,2024-06-01,721.67
Maryvale Park,34999879,Other-Public Services,226,2024-07-01,1255.5
Maryvale Park,34999879,Other-Public Services,226,2024-08-01,1255.5
Maryvale Park,34999879,Other-Public Services,226,2024-09-01,1215.0
Maryvale Park,34999879,Other-Public Services,226,2024-10-01,607.5
Maryvale Park,34999879,Other-Public Services,226,2024-11-01,0.0
Maryvale Park,34999879,Other-Public Services,226,2024-12-01,3.1
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-01-01,298.93
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-02-01,210.83
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-03-01,161.94
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-04-01,99.62
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-05-01,23.44
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-06-01,12.25
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-07-01,3.7
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-08-01,6.66
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-09-01,3.84
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-10-01,58.98
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-11-01,14.73
Martin Grove House / Bungalow,34999876,Other-Public Services,232,2024-12-01,192.56
McCowan District Park,34999883,Other-Public Services,1,2024-01-01,1086.45
McCowan District Park,34999883,Other-Public Services,1,2024-02-01,1365.59
McCowan District Park,34999883,Other-Public Services,1,2024-03-01,912.21
McCowan District Park,34999883,Other-Public Services,1,2024-04-01,320.48
McCowan District Park,34999883,Other-Public Services,1,2024-05-01,195.89
McCowan District Park,34999883,Other-Public Services,1,2024-06-01,81.77
McCowan District Park,34999883,Other-Public Services,1,2024-07-01,75.06
McCowan District Park,34999883,Other-Public Services,1,2024-08-01,66.2
McCowan District Park,34999883,Other-Public Services,1,2024-09-01,59.45
McCowan District Park,34999883,Other-Public Services,1,2024-10-01,138.58
McCowan District Park,34999883,Other-Public Services,1,2024-11-01,766.31
McCowan District Park,34999883,Other-Public Services,1,2024-12-01,886.2
Parkway Forest Park,34999933,Other-Public Services,132,2024-01-01,9268.19
Parkway Forest Park,34999933,Other-Public Services,132,2024-02-01,6901.4
Parkway Forest Park,34999933,Other-Public Services,132,2024-03-01,6604.33
Parkway Forest Park,34999933,Other-Public Services,132,2024-04-01,4613.11
Parkway Forest Park,34999933,Other-Public Services,132,2024-05-01,2042.8099999999997
Parkway Forest Park,34999933,Other-Public Services,132,2024-06-01,4645.75
Parkway Forest Park,34999933,Other-Public Services,132,2024-07-01,5598.91
Parkway Forest Park,34999933,Other-Public Services,132,2024-08-01,5910.64
Parkway Forest Park,34999933,Other-Public Services,132,2024-09-01,2502.76
Parkway Forest Park,34999933,Other-Public Services,132,2024-10-01,2722.13
Parkway Forest Park,34999933,Other-Public Services,132,2024-11-01,6420.48
Parkway Forest Park,34999933,Other-Public Services,132,2024-12-01,10191.22
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-01-01,4738.42
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-02-01,6960.83
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-03-01,5849.09
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-04-01,4157.53
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-05-01,2830.16
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-06-01,1992.8700000000001
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-07-01,2106.4
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-08-01,3105.22
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-09-01,2662.23
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-10-01,920.02
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-11-01,3930.46
Parklawn Pool/Rink,34999931,Other-Public Services,263,2024-12-01,8423.38
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-01-01,0.0
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-02-01,0.0
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-03-01,1.35
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-04-01,8.39
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-05-01,217.81
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-06-01,1315.08
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-07-01,2533.99
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-08-01,2597.51
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-09-01,791.58
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-10-01,8.86
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-11-01,3.43
Ourland Pool (outdoor),34999928,Other-Public Services,257,2024-12-01,0.0
Neilson House,34999905,Other-Public Services,249,2024-01-01,1280.04
Neilson House,34999905,Other-Public Services,249,2024-02-01,801.58
Neilson House,34999905,Other-Public Services,249,2024-03-01,943.85
Neilson House,34999905,Other-Public Services,249,2024-04-01,400.71
Neilson House,34999905,Other-Public Services,249,2024-05-01,125.72
Neilson House,34999905,Other-Public Services,249,2024-06-01,17.46
Neilson House,34999905,Other-Public Services,249,2024-07-01,21.78
Neilson House,34999905,Other-Public Services,249,2024-08-01,14.14
Neilson House,34999905,Other-Public Services,249,2024-09-01,23.55
Neilson House,34999905,Other-Public Services,249,2024-10-01,258.75
Neilson House,34999905,Other-Public Services,249,2024-11-01,580.14
Neilson House,34999905,Other-Public Services,249,2024-12-01,947.46
Norwood Park,34999915,Other-Public Services,248,2024-01-01,415.2
Norwood Park,34999915,Other-Public Services,248,2024-02-01,389.78
Norwood Park,34999915,Other-Public Services,248,2024-03-01,359.99
Norwood Park,34999915,Other-Public Services,248,2024-04-01,248.74999999999997
Norwood Park,34999915,Other-Public Services,248,2024-05-01,130.87
Norwood Park,34999915,Other-Public Services,248,2024-06-01,46.35
Norwood Park,34999915,Other-Public Services,248,2024-07-01,12.3
Norwood Park,34999915,Other-Public Services,248,2024-08-01,29.15
Norwood Park,34999915,Other-Public Services,248,2024-09-01,87.54
Norwood Park,34999915,Other-Public Services,248,2024-10-01,166.01
Norwood Park,34999915,Other-Public Services,248,2024-11-01,288.95
Norwood Park,34999915,Other-Public Services,248,2024-12-01,334.41
Riverdale Park West,34999966,Other-Public Services,303,2024-01-01,385.74
Riverdale Park West,34999966,Other-Public Services,303,2024-02-01,360.85
Riverdale Park West,34999966,Other-Public Services,303,2024-03-01,385.74
Riverdale Park West,34999966,Other-Public Services,303,2024-04-01,373.29
Riverdale Park West,34999966,Other-Public Services,303,2024-05-01,385.74
Riverdale Park West,34999966,Other-Public Services,303,2024-06-01,286.43
Riverdale Park West,34999966,Other-Public Services,303,2024-07-01,1970.3
Riverdale Park West,34999966,Other-Public Services,303,2024-08-01,2611.31
Riverdale Park West,34999966,Other-Public Services,303,2024-09-01,2527.07
Riverdale Park West,34999966,Other-Public Services,303,2024-10-01,2611.31
Riverdale Park West,34999966,Other-Public Services,303,2024-11-01,2527.07
Riverdale Park West,34999966,Other-Public Services,303,2024-12-01,2611.31
Riverdale Park East,34999965,Other-Public Services,302,2024-01-01,2282.96
Riverdale Park East,34999965,Other-Public Services,302,2024-02-01,2038.43
Riverdale Park East,34999965,Other-Public Services,302,2024-03-01,3469.75
Riverdale Park East,34999965,Other-Public Services,302,2024-04-01,4628.71
Riverdale Park East,34999965,Other-Public Services,302,2024-05-01,2883.46
Riverdale Park East,34999965,Other-Public Services,302,2024-06-01,3438.22
Riverdale Park East,34999965,Other-Public Services,302,2024-07-01,3602.49
Riverdale Park East,34999965,Other-Public Services,302,2024-08-01,3516.02
Riverdale Park East,34999965,Other-Public Services,302,2024-09-01,3022.37
Riverdale Park East,34999965,Other-Public Services,302,2024-10-01,2553.22
Riverdale Park East,34999965,Other-Public Services,302,2024-11-01,2787.12
Riverdale Park East,34999965,Other-Public Services,302,2024-12-01,2974.52
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-01-01,304.62
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-02-01,285.0
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-03-01,283.97
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-04-01,63.0
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-05-01,175.87
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-06-01,688.2
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-07-01,1768.56
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-08-01,2109.93
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-09-01,1514.59
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-10-01,418.79
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-11-01,343.02
Richmond Gardens Pool (outdoor),34999961,Other-Public Services,284,2024-12-01,349.55
Pine Point Pool,34999938,Other-Public Services,268,2024-01-01,0.0
Pine Point Pool,34999938,Other-Public Services,268,2024-02-01,0.0
Pine Point Pool,34999938,Other-Public Services,268,2024-03-01,0.0
Pine Point Pool,34999938,Other-Public Services,268,2024-04-01,31.250000000000004
Pine Point Pool,34999938,Other-Public Services,268,2024-05-01,206.75
Pine Point Pool,34999938,Other-Public Services,268,2024-06-01,1793.0
Pine Point Pool,34999938,Other-Public Services,268,2024-07-01,7511.13
Pine Point Pool,34999938,Other-Public Services,268,2024-08-01,3978.87
Pine Point Pool,34999938,Other-Public Services,268,2024-09-01,6096.43
Pine Point Pool,34999938,Other-Public Services,268,2024-10-01,937.57
Pine Point Pool,34999938,Other-Public Services,268,2024-11-01,0.0
Pine Point Pool,34999938,Other-Public Services,268,2024-12-01,52.65
Ramsden Park,34999951,Other-Public Services,287,2024-01-01,1810.86
Ramsden Park,34999951,Other-Public Services,287,2024-02-01,1161.69
Ramsden Park,34999951,Other-Public Services,287,2024-03-01,864.42
Ramsden Park,34999951,Other-Public Services,287,2024-04-01,181.34
Ramsden Park,34999951,Other-Public Services,287,2024-05-01,28.95
Ramsden Park,34999951,Other-Public Services,287,2024-06-01,72.26
Ramsden Park,34999951,Other-Public Services,287,2024-07-01,82.87
Ramsden Park,34999951,Other-Public Services,287,2024-08-01,74.43
Ramsden Park,34999951,Other-Public Services,287,2024-09-01,45.64
Ramsden Park,34999951,Other-Public Services,287,2024-10-01,208.15
Ramsden Park,34999951,Other-Public Services,287,2024-11-01,720.9
Ramsden Park,34999951,Other-Public Services,287,2024-12-01,1846.96
Queensway Park,34999949,Other-Public Services,280,2024-01-01,1332.87
Queensway Park,34999949,Other-Public Services,280,2024-02-01,1171.27
Queensway Park,34999949,Other-Public Services,280,2024-03-01,585.79
Queensway Park,34999949,Other-Public Services,280,2024-04-01,297.46
Queensway Park,34999949,Other-Public Services,280,2024-05-01,92.38
Queensway Park,34999949,Other-Public Services,280,2024-06-01,4.29
Queensway Park,34999949,Other-Public Services,280,2024-07-01,7.2
Queensway Park,34999949,Other-Public Services,280,2024-08-01,7.31
Queensway Park,34999949,Other-Public Services,280,2024-09-01,6.07
Queensway Park,34999949,Other-Public Services,280,2024-10-01,64.58
Queensway Park,34999949,Other-Public Services,280,2024-11-01,769.85
Queensway Park,34999949,Other-Public Services,280,2024-12-01,1384.2
Prince Of Wales Park,34999946,Other-Public Services,277,2024-01-01,1910.72
Prince Of Wales Park,34999946,Other-Public Services,277,2024-02-01,1652.78
Prince Of Wales Park,34999946,Other-Public Services,277,2024-03-01,1740.97
Prince Of Wales Park,34999946,Other-Public Services,277,2024-04-01,978.12
Prince Of Wales Park,34999946,Other-Public Services,277,2024-05-01,239.75
Prince Of Wales Park,34999946,Other-Public Services,277,2024-06-01,64.67
Prince Of Wales Park,34999946,Other-Public Services,277,2024-07-01,82.71
Prince Of Wales Park,34999946,Other-Public Services,277,2024-08-01,55.66
